id	name	desc	url	type	P12078	P852
drawn-to-death	Drawn to Death	2017 video game	https://www.metacritic.com/game/drawn-to-death/	Q7889	1300374941	Q14864331
drawn-to-life	Drawn to Life	2007 video game	https://www.metacritic.com/game/drawn-to-life/	Q7889	1300030645	Q14864328
drawn-to-life-spongebob-squarepants-edition	Drawn to Life: SpongeBob SquarePants Edition	2008 video game	https://www.metacritic.com/game/drawn-to-life-spongebob-squarepants-edition/	Q7889	1300035353	Q14864328
drawn-to-life-the-next-chapter	Drawn to Life: The Next Chapter	2009 video game	https://www.metacritic.com/game/drawn-to-life-the-next-chapter/	Q7889	1300043863	Q14864328
drawn-to-life-two-realms	Drawn to Life: Two Realms	2020 video game	https://www.metacritic.com/game/drawn-to-life-two-realms/	Q7889	1300526553	Q14864328
dread-nautical	Dread Nautical	2020 video game	https://www.metacritic.com/game/dread-nautical/	Q7889	1300506843	
dread-templar	Dread Templar	2021 video game	https://www.metacritic.com/game/dread-templar/	Q7889	1300519523	
dreadout	DreadOut	2014 video game	https://www.metacritic.com/game/dreadout/	Q7889	1300193205	Q14864331
dream-2013	Dream (2013)	2015 video game	https://www.metacritic.com/game/dream-2013/	Q7889	1300193388	
dream-chronicles	Dream Chronicles	2010 video game	https://www.metacritic.com/game/dream-chronicles/	Q7889	1300033866	Q14864328
dream-daddy-a-dad-dating-simulator	Dream Daddy: A Dad Dating Simulator	2017 video game	https://www.metacritic.com/game/dream-daddy-a-dad-dating-simulator/	Q7889	1300468708	
dream-pinball-3d	Dream Pinball 3D	2008 video game	https://www.metacritic.com/game/dream-pinball-3d/	Q7889	1300028694	
dream-trigger-3d	Dream Trigger 3D	2011 video game	https://www.metacritic.com/game/dream-trigger-3d/	Q7889	1300096225	Q14864328
dreamcast-collection	Dreamcast Collection	2011 video game	https://www.metacritic.com/game/dreamcast-collection/	Q7889	1300089800	Q14864330
dreamfall-chapters	Dreamfall Chapters	2017 video game	https://www.metacritic.com/game/dreamfall-chapters/	Q7889	1300040887	
dreamfall-chapters-book-one-reborn	Dreamfall Chapters Book One: Reborn	2014 video game	https://www.metacritic.com/game/dreamfall-chapters-book-one-reborn/	Q7889	1300408851	
dreamfall-chapters-book-two-rebels	Dreamfall Chapters Book Two: Rebels	2015 video game	https://www.metacritic.com/game/dreamfall-chapters-book-two-rebels/	Q7889	1300408852	
dreamfall-the-longest-journey	Dreamfall: The Longest Journey	2006 video game	https://www.metacritic.com/game/dreamfall-the-longest-journey/	Q7889	1300018220	Q14864331
dreamkiller	Dreamkiller	2009 video game	https://www.metacritic.com/game/dreamkiller/	Q7889	1300044456	Q14864331
dreams	Dreams	2020 video game	https://www.metacritic.com/game/dreams/	Q7889	1300440573	Q14864330
dreamscaper	Dreamscaper	2021 video game	https://www.metacritic.com/game/dreamscaper/	Q7889	1300498539	
flushed-away	DreamWorks & Aardman Flushed Away	2006 video game	https://www.metacritic.com/game/flushed-away/	Q7889	1300025817	Q14864328
dreamworks-all-star-kart-racing	DreamWorks All-Star Kart Racing	2023 video game	https://www.metacritic.com/game/dreamworks-all-star-kart-racing/	Q7889	1300602399	Q14864328
dreamworks-bee-movie-game	DreamWorks Bee Movie Game	2007 video game	https://www.metacritic.com/game/dreamworks-bee-movie-game/	Q7889	1300032333	Q14864328
dreamworks-how-to-train-your-dragon	DreamWorks How to Train Your Dragon	2010 video game	https://www.metacritic.com/game/dreamworks-how-to-train-your-dragon/	Q7889	1300065977	
kung-fu-panda	DreamWorks Kung Fu Panda	2008 video game	https://www.metacritic.com/game/kung-fu-panda/	Q7889	1300034632	
dreamworks-kung-fu-panda-2008	DreamWorks Kung Fu Panda (2008)	2008 video game	https://www.metacritic.com/game/dreamworks-kung-fu-panda-2008/	Q7889	1300450328	
dreamworks-kung-fu-panda-2	DreamWorks Kung Fu Panda 2	2011 video game	https://www.metacritic.com/game/dreamworks-kung-fu-panda-2/	Q7889	1300102431	
kung-fu-panda-legendary-warriors	DreamWorks Kung Fu Panda: Legendary Warriors	2008 video game	https://www.metacritic.com/game/kung-fu-panda-legendary-warriors/	Q7889	1300039439	
madagascar	DreamWorks Madagascar	2005 video game	https://www.metacritic.com/game/madagascar/	Q7889	1300023296	
madagascar-3-the-video-game	DreamWorks Madagascar 3: The Video Game	2012 video game	https://www.metacritic.com/game/madagascar-3-the-video-game/	Q7889	1300133545	Q14864328
madagascar-escape-2-africa-2008	DreamWorks Madagascar: Escape 2 Africa	2008 video game	https://www.metacritic.com/game/madagascar-escape-2-africa-2008/	Q7889	1300038280	
dreamworks-megamind-ultimate-showdown	DreamWorks Megamind: Ultimate Showdown	2010 video game	https://www.metacritic.com/game/dreamworks-megamind-ultimate-showdown/	Q7889	1300079120	
dreamworks-monsters-vs-aliens	DreamWorks Monsters vs. Aliens	2009 video game	https://www.metacritic.com/game/dreamworks-monsters-vs-aliens/	Q7889	1300041126	
dreamworks-over-the-hedge	DreamWorks Over the Hedge	2006 video game	https://www.metacritic.com/game/dreamworks-over-the-hedge/	Q7889	1300026359	
dreamworks-over-the-hedge-2006	DreamWorks Over the Hedge (2006)	2006 video game	https://www.metacritic.com/game/dreamworks-over-the-hedge-2006/	Q7889	1300563122	Q14864328
dreamworks-over-the-hedge-hammy-goes-nuts	DreamWorks Over the Hedge: Hammy Goes Nuts	2006 video game	https://www.metacritic.com/game/dreamworks-over-the-hedge-hammy-goes-nuts/	Q7889	1300027279	Q14864328
shark-tale	DreamWorks Shark Tale	2004 video game	https://www.metacritic.com/game/shark-tale/	Q7889	1300020504	Q14864328
dreamworks-shark-tale-2004	DreamWorks Shark Tale (2004)	2004 video game	https://www.metacritic.com/game/dreamworks-shark-tale-2004/	Q7889	1300563126	Q14864328
shrek-forever-after	DreamWorks Shrek Forever After	2010 video game	https://www.metacritic.com/game/shrek-forever-after/	Q7889	1300071464	
shrek-superslam	DreamWorks Shrek SuperSlam	2005 video game	https://www.metacritic.com/game/shrek-superslam/	Q7889	1300024534	
shrek-the-third	DreamWorks Shrek the Third	2007 video game	https://www.metacritic.com/game/shrek-the-third/	Q7889	1300028706	
dreamworks-shrek-the-third-2007	DreamWorks Shrek the Third (2007)	2007 video game	https://www.metacritic.com/game/dreamworks-shrek-the-third-2007/	Q7889	1300553531	Q14864328
dreamworks-shrek-n-roll	DreamWorks Shrek-N-Roll	2007 video game	https://www.metacritic.com/game/dreamworks-shrek-n-roll/	Q7889	1300033835	Q14864328
dreamworks-voltron-vr-chronicles	DreamWorks Voltron VR Chronicles	2017 video game	https://www.metacritic.com/game/dreamworks-voltron-vr-chronicles/	Q7889	1300473217	
dredge	DREDGE	2023 video game	https://www.metacritic.com/game/dredge/	Q7889	1300539933	
dredge-the-pale-reach	DREDGE: The Pale Reach	2023 video game	https://www.metacritic.com/game/dredge-the-pale-reach/	Q7889	1300612817	
driftmoon	Driftmoon	2012 video game	https://www.metacritic.com/game/driftmoon/	Q7889	1300061749	
driift-mania	DRiiFT Mania	2009 video game	https://www.metacritic.com/game/driift-mania/	Q7889	1300043402	Q14864328
drill-dozer	Drill Dozer	2006 video game	https://www.metacritic.com/game/drill-dozer/	Q7889	1300024683	Q14864328
driv3r	DRIV3R	2004 video game	https://www.metacritic.com/game/driv3r/	Q7889	1300004814	Q14864331
drive-girls	Drive Girls	2017 video game	https://www.metacritic.com/game/drive-girls/	Q7889	1300460265	Q14864330
drivedrivedrive	Drive!Drive!Drive!	2016 video game	https://www.metacritic.com/game/drivedrivedrive/	Q7889	1300451599	Q14864328
driveclub	Driveclub	2014 video game	https://www.metacritic.com/game/driveclub/	Q7889	1300172980	Q14864328
driveclub-bikes	Driveclub Bikes	2015 video game	https://www.metacritic.com/game/driveclub-bikes/	Q7889	1300452654	Q14864328
driveclub-vr	Driveclub VR	2016 video game	https://www.metacritic.com/game/driveclub-vr/	Q7889	1300456707	Q14864328
driven	Driven	2002 video game	https://www.metacritic.com/game/driven/	Q7889	1300003524	Q14864330
driver	Driver	1999 video game	https://www.metacritic.com/game/driver/	Q7889	1300000847	Q14864330
driver-76	Driver '76	2007 video game	https://www.metacritic.com/game/driver-76/	Q7889	1300330076	Q14864331
driver-2	Driver 2	2000 video game	https://www.metacritic.com/game/driver-2/	Q7889	1300002498	Q14864330
driver-2-advance	Driver 2 Advance	2002 video game	https://www.metacritic.com/game/driver-2-advance/	Q7889	1300004331	Q14864330
driver-parallel-lines	Driver: Parallel Lines	2006 video game	https://www.metacritic.com/game/driver-parallel-lines/	Q7889	1300024799	Q14864331
driver-renegade	Driver: Renegade	2011 video game	https://www.metacritic.com/game/driver-renegade/	Q7889	1300079143	Q14864331
driver-san-francisco	Driver: San Francisco	2011 video game	https://www.metacritic.com/game/driver-san-francisco/	Q7889	1300025601	Q14864330
driving-emotion-type-s	Driving Emotion Type-S	2001 video game	https://www.metacritic.com/game/driving-emotion-type-s/	Q7889	1300002450	Q14864328
drome-racers	Drome Racers	2002 video game	https://www.metacritic.com/game/drome-racers/	Q7889	1300004737	Q14864328
drone-tactics	Drone Tactics	2008 video game	https://www.metacritic.com/game/drone-tactics/	Q7889	1300034141	
droplitz	Droplitz	2009 video game	https://www.metacritic.com/game/droplitz/	Q7889	1300043404	Q14864328
dropship-united-peace-force	Dropship: United Peace Force	2002 video game	https://www.metacritic.com/game/dropship-united-peace-force/	Q7889	1300003013	Q14864330
dropsy	Dropsy	2015 video game	https://www.metacritic.com/game/dropsy/	Q7889	1300410238	
drox-operative	Drox Operative	2012 video game	https://www.metacritic.com/game/drox-operative/	Q7889	1300122989	
drug-dealer-simulator	Drug Dealer Simulator	2020 video game	https://www.metacritic.com/game/drug-dealer-simulator/	Q7889	1300496393	
drug-wars-2009	Drug Wars (2009)	2009 video game	https://www.metacritic.com/game/drug-wars-2009/	Q7889	1300042762	
druidstone-the-secret-of-the-menhir-forest	Druidstone: The Secret of the Menhir Forest	2019 video game	https://www.metacritic.com/game/druidstone-the-secret-of-the-menhir-forest/	Q7889	1300493527	
druuna-morbus-gravis	Druuna: Morbus Gravis	2001 video game	https://www.metacritic.com/game/druuna-morbus-gravis/	Q7889	1300004122	Q14864331
dry-drowning	Dry Drowning	2019 video game	https://www.metacritic.com/game/dry-drowning/	Q7889	1300501406	
dual-blades	Dual Blades	2002 video game	https://www.metacritic.com/game/dual-blades/	Q7889	1300004556	Q14864331
dual-hearts	Dual Hearts	2002 video game	https://www.metacritic.com/game/dual-hearts/	Q7889	1300004972	Q14864328
dualpensports	DualPenSports	2011 video game	https://www.metacritic.com/game/dualpensports/	Q7889	1300087461	
ducati-world-racing-challenge	Ducati World Racing Challenge	2001 video game	https://www.metacritic.com/game/ducati-world-racing-challenge/	Q7889	1300002809	Q14864328
duck-game	Duck Game	2019 video game	https://www.metacritic.com/game/duck-game/	Q7889	1300276102	
duel-masters	Duel Masters	2004 video game	https://www.metacritic.com/game/duel-masters/	Q7889	1300462339	Q14864328
duel-masters-kaijudo-showdown	Duel Masters: Kaijudo Showdown	2004 video game	https://www.metacritic.com/game/duel-masters-kaijudo-showdown/	Q7889	1300020271	Q14864328
duel-masters-sempai-legends	Duel Masters: Sempai Legends	2004 video game	https://www.metacritic.com/game/duel-masters-sempai-legends/	Q7889	1300019124	Q14864328
duelyst	Duelyst	2016 video game	https://www.metacritic.com/game/duelyst/	Q7889	1300251339	
duke-nukem-3d	Duke Nukem 3D	2008 video game	https://www.metacritic.com/game/duke-nukem-3d/	Q7889	1300000856	Q14864331
duke-nukem-3d-20th-anniversary-world-tour	Duke Nukem 3D: 20th Anniversary World Tour	2016 video game	https://www.metacritic.com/game/duke-nukem-3d-20th-anniversary-world-tour/	Q7889	1300460261	Q14864331
duke-nukem-3d-megaton-edition	Duke Nukem 3D: Megaton Edition	2015 video game	https://www.metacritic.com/game/duke-nukem-3d-megaton-edition/	Q7889	1300176153	Q14864331
duke-nukem-advance	Duke Nukem Advance	2002 video game	https://www.metacritic.com/game/duke-nukem-advance/	Q7889	1300004822	Q14864330
duke-nukem-forever	Duke Nukem Forever	2011 video game	https://www.metacritic.com/game/duke-nukem-forever/	Q7889	1300003181	Q14864331
duke-nukem-forever-the-doctor-who-cloned-me	Duke Nukem Forever: The Doctor Who Cloned Me	2011 video game	https://www.metacritic.com/game/duke-nukem-forever-the-doctor-who-cloned-me/	Q7889	1300003183	Q14864331
duke-nukem-critical-mass	Duke Nukem: Critical Mass	2011 video game	https://www.metacritic.com/game/duke-nukem-critical-mass/	Q7889	1300043188	Q14864330
duke-nukem-land-of-the-babes	Duke Nukem: Land of the Babes	2000 video game	https://www.metacritic.com/game/duke-nukem-land-of-the-babes/	Q7889	1300002452	Q14864331
duke-nukem-manhattan-project	Duke Nukem: Manhattan Project	2002 video game	https://www.metacritic.com/game/duke-nukem-manhattan-project/	Q7889	1300003464	Q14864331
dune-spice-wars	Dune: Spice Wars	2023 video game	https://www.metacritic.com/game/dune-spice-wars/	Q7889	1300553302	
dungelot-shattered-lands	Dungelot: Shattered Lands	2016 video game	https://www.metacritic.com/game/dungelot-shattered-lands/	Q7889	1300452845	
dungeon-defenders	Dungeon Defenders	2011 video game	https://www.metacritic.com/game/dungeon-defenders/	Q7889	1300083551	
dungeon-defenders-awakened	Dungeon Defenders: Awakened	2020 video game	https://www.metacritic.com/game/dungeon-defenders-awakened/	Q7889	1300505566	
dungeon-encounters	Dungeon Encounters	2021 video game	https://www.metacritic.com/game/dungeon-encounters/	Q7889	1300544165	
dungeon-explorer-warriors-of-ancient-arts	Dungeon Explorer: Warriors of Ancient Arts	2008 video game	https://www.metacritic.com/game/dungeon-explorer-warriors-of-ancient-arts/	Q7889	1300032844	Q14864330
dungeon-fighter-live-fall-of-hendon-myre	Dungeon Fighter LIVE: Fall of Hendon Myre	2012 video game	https://www.metacritic.com/game/dungeon-fighter-live-fall-of-hendon-myre/	Q7889	1300102160	Q14864330
dungeon-hearts	Dungeon Hearts	2013 video game	https://www.metacritic.com/game/dungeon-hearts/	Q7889	1300174800	
dungeon-hunter-alliance	Dungeon Hunter: Alliance	2012 video game	https://www.metacritic.com/game/dungeon-hunter-alliance/	Q7889	1300101197	Q14864330
dungeon-lords-2005	Dungeon Lords (2005)	2005 video game	https://www.metacritic.com/game/dungeon-lords-2005/	Q7889	1300018560	Q14864330
dungeon-maker-hunting-ground	Dungeon Maker: Hunting Ground	2007 video game	https://www.metacritic.com/game/dungeon-maker-hunting-ground/	Q7889	1300027817	
dungeon-munchies	Dungeon Munchies	2022 video game	https://www.metacritic.com/game/dungeon-munchies/	Q7889	1300495837	Q14864331
dungeon-of-the-endless	Dungeon of the Endless	2014 video game	https://www.metacritic.com/game/dungeon-of-the-endless/	Q7889	1300223466	
dungeon-runners	Dungeon Runners	2008 video game	https://www.metacritic.com/game/dungeon-runners/	Q7889	1300026753	Q14864330
dungeon-siege	Dungeon Siege	2002 video game	https://www.metacritic.com/game/dungeon-siege/	Q7889	1300002594	Q14864330
dungeon-siege-ii	Dungeon Siege II	2005 video game	https://www.metacritic.com/game/dungeon-siege-ii/	Q7889	1300018473	Q14864331
dungeon-siege-ii-broken-world	Dungeon Siege II: Broken World	2006 video game	https://www.metacritic.com/game/dungeon-siege-ii-broken-world/	Q7889	1300018474	Q14864331
dungeon-siege-iii	Dungeon Siege III	2011 video game	https://www.metacritic.com/game/dungeon-siege-iii/	Q7889	1300078802	Q14864330
dungeon-siege-legends-of-aranna	Dungeon Siege: Legends of Aranna	2003 video game	https://www.metacritic.com/game/dungeon-siege-legends-of-aranna/	Q7889	1300002595	Q14864330
dungeon-siege-throne-of-agony	Dungeon Siege: Throne of Agony	2006 video game	https://www.metacritic.com/game/dungeon-siege-throne-of-agony/	Q7889	1300026649	Q14864330
dungeon-souls	Dungeon Souls	2016 video game	https://www.metacritic.com/game/dungeon-souls/	Q7889	1300447718	
dungeon-travelers-2-the-royal-library-and-the	Dungeon Travelers 2: The Royal Library & the Monster Seal	2015 video game	https://www.metacritic.com/game/dungeon-travelers-2-the-royal-library-and-the/	Q7889	1300152131	Q14864331
dungeon-twister	Dungeon Twister	2012 video game	https://www.metacritic.com/game/dungeon-twister/	Q7889	1300143989	Q14864330
dungeonland	Dungeonland	2013 video game	https://www.metacritic.com/game/dungeonland/	Q7889	1300136265	Q14864333
dungeons	Dungeons	2011 video game	https://www.metacritic.com/game/dungeons/	Q7889	1300083257	Q14864331
dungeons-and-dragons-heroes	Dungeons & Dragons Heroes	2003 video game	https://www.metacritic.com/game/dungeons-and-dragons-heroes/	Q7889	1300004626	Q14864330
dungeons-and-dragons-online-stormreach	Dungeons & Dragons Online: Stormreach	2006 video game	https://www.metacritic.com/game/dungeons-and-dragons-online-stormreach/	Q7889	1300018513	Q14864330
dungeons-and-dragons-tactics	Dungeons & Dragons Tactics	2007 video game	https://www.metacritic.com/game/dungeons-and-dragons-tactics/	Q7889	1300026822	Q14864330
dungeons-and-dragons-chronicles-of-mystara	Dungeons & Dragons: Chronicles of Mystara	2013 video game	https://www.metacritic.com/game/dungeons-and-dragons-chronicles-of-mystara/	Q7889	1300176588	Q14864330
dungeons-and-dragons-daggerdale	Dungeons & Dragons: Daggerdale	2011 video game	https://www.metacritic.com/game/dungeons-and-dragons-daggerdale/	Q7889	1300094561	Q14864330
dungeons-and-dragons-dark-alliance	Dungeons & Dragons: Dark Alliance	2021 video game	https://www.metacritic.com/game/dungeons-and-dragons-dark-alliance/	Q7889	1300510415	Q14864331
dungeons-and-dragons-dragonshard	Dungeons & Dragons: Dragonshard	2005 video game	https://www.metacritic.com/game/dungeons-and-dragons-dragonshard/	Q7889	1300021561	Q14864330
